Cell_ID,Batch_ID,Production_Line,Shift,Supplier,Ambient_Temp_C,Anode_Overhang_mm,Electrolyte_Volume_ml,Internal_Resistance_mOhm,Capacity_mAh,Retention_50Cycle_Pct,Defect_Type,Inspector_Comment,QC_Grade
CELL-000886,BTH-0383,Line_1,Night,ChemCorp,21.49,0.106,15.08,13.73,4987.0,96.85,None,,Scrap
CELL-014634,BTH-0383,Line_1,Night,LithioMat,21.35,0.121,15.02,14.17,5021.0,97.15,None,,Grade B
CELL-012975,BTH-0383,Line_3,Night,VoltIndustries,21.61,0.136,15.1,14.82,5029.0,96.93,None,,Grade A
CELL-008996,BTH-0383,Line_2,Morning,LithioMat,27.3,0.132,14.73,16.43,4780.0,94.21,High Internal Resistance,Ambient temperature warning suppressed.,Scrap
CELL-008452,BTH-0383,Line_3,Night,ChemCorp,21.37,0.125,15.13,13.81,5019.0,96.98,None,,Grade A
CELL-019735,BTH-0383,Line_2,Night,ChemCorp,20.77,0.145,14.94,14.73,4956.0,97.34,None,,Grade A
CELL-019817,BTH-0383,Line_3,Night,LithioMat,20.28,0.128,15.01,13.66,5024.0,95.92,None,,Grade A
CELL-019002,BTH-0383,Line_2,Evening,VoltIndustries,22.79,0.14,14.79,15.47,4930.0,96.49,High Internal Resistance,,Grade B
CELL-009199,BTH-0383,Line_3,Evening,ChemCorp,22.39,0.133,14.96,14.03,5003.0,98.11,None,,Grade A
CELL-006885,BTH-0383,Line_2,Night,LithioMat,23.02,0.119,14.81,14.11,4990.0,97.44,None,,Grade B
CELL-006887,BTH-0383,Line_1,Morning,LithioMat,25.3,0.126,15.11,13.48,5037.0,97.75,None,,Grade A
CELL-011337,BTH-0383,Line_2,Night,ChemCorp,20.1,0.139,14.78,14.49,4998.0,98.08,None,,Grade A
CELL-008380,BTH-0383,Line_2,Evening,VoltIndustries,23.29,0.13,14.74,15.25,4986.0,96.99,High Internal Resistance,,Grade B
CELL-006474,BTH-0383,Line_3,Evening,LithioMat,24.57,0.165,14.88,12.93,4970.0,97.72,None,,Grade A
CELL-007042,BTH-0383,Line_1,Morning,LithioMat,23.99,0.126,15.16,13.69,5021.0,97.22,None,,Grade A
CELL-004754,BTH-0383,Line_3,Morning,LithioMat,22.5,0.129,15.02,14.11,5025.0,97.01,None,,Grade A
CELL-011109,BTH-0383,Line_3,Night,ChemCorp,20.13,0.109,15.02,13.87,5038.0,97.72,None,,Scrap
CELL-017212,BTH-0383,Line_2,Evening,ChemCorp,27.54,0.134,14.81,14.19,5033.0,97.62,None,,Grade A
CELL-006664,BTH-0383,Line_3,Night,ChemCorp,23.48,0.116,15.04,13.97,4948.0,96.87,None,,Grade B
CELL-003683,BTH-0384,Line_1,Night,ChemCorp,19.87,0.101,15.06,14.81,4995.0,96.32,None,,Scrap
CELL-005654,BTH-0384,Line_1,Night,LithioMat,22.47,0.157,14.97,14.04,5005.0,97.17,None,,Grade A
CELL-019982,BTH-0384,Line_1,Evening,LithioMat,23.25,0.14,15.1,14.92,4987.0,97.13,None,,Grade A
CELL-013779,BTH-0384,Line_3,Evening,ChemCorp,23.97,0.145,15.09,14.49,5002.0,96.68,None,,Grade A
CELL-018138,BTH-0384,Line_3,Evening,LithioMat,23.59,0.155,15.11,14.31,5012.0,96.94,None,,Grade A
CELL-000397,BTH-0384,Line_2,Night,ChemCorp,19.58,0.124,15.08,14.87,4975.0,97.29,None,,Grade B
CELL-009290,BTH-0384,Line_1,Night,ChemCorp,21.94,0.124,14.95,13.92,5013.0,95.69,None,Standard calibration OK.,Grade B
CELL-000792,BTH-0384,Line_3,Evening,LithioMat,24.29,0.137,15.08,14.26,5010.0,96.93,None,Standard calibration OK.,Grade A
CELL-007479,BTH-0384,Line_2,Evening,ChemCorp,24.45,0.136,15.25,13.73,5043.0,97.68,None,,Grade A
CELL-006529,BTH-0384,Line_1,Morning,ChemCorp,26.83,0.208,14.78,15.0,4967.0,97.08,None,,Grade A
CELL-000414,BTH-0384,Line_2,Evening,LithioMat,23.81,0.129,14.94,14.31,4942.0,97.82,None,,Grade A
CELL-008942,BTH-0384,Line_2,Morning,ChemCorp,26.87,0.144,14.83,13.91,4998.0,97.47,None,,Grade A
CELL-014678,BTH-0384,Line_3,Morning,ChemCorp,23.42,0.112,15.07,13.9,4981.0,97.92,None,,Scrap
CELL-011735,BTH-0384,Line_1,Evening,ChemCorp,23.85,0.122,15.05,13.49,5028.0,96.92,None,,Grade B
CELL-003953,BTH-0384,Line_3,Night,ChemCorp,24.9,0.174,15.04,14.12,5006.0,96.54,None,,Grade A
CELL-007845,BTH-0384,Line_2,Evening,ChemCorp,23.5,0.115,15.17,14.44,4971.0,97.8,None,,Grade B
CELL-011399,BTH-0384,Line_1,Night,ChemCorp,22.35,0.172,14.96,14.22,4959.0,96.31,None,,Grade A
CELL-017231,BTH-0384,Line_1,Morning,VoltIndustries,,0.132,14.92,15.86,4857.0,93.8,High Internal Resistance,,Grade B
CELL-017728,BTH-0384,Line_2,Evening,LithioMat,24.09,0.12,14.9,13.98,5097.0,96.2,None,,Grade B
CELL-004942,BTH-0384,Line_1,Morning,ChemCorp,22.74,0.15,15.06,14.54,4978.0,96.69,None,,Grade A
CELL-006388,BTH-0384,Line_3,Evening,LithioMat,23.29,0.102,14.85,13.13,5037.0,97.21,None,,Scrap
CELL-017408,BTH-0384,Line_1,Morning,VoltIndustries,22.51,0.129,15.02,13.82,4991.0,97.1,None,,Grade A
CELL-010358,BTH-0384,Line_2,Night,VoltIndustries,17.41,0.134,15.0,15.2,4948.0,95.95,High Internal Resistance,,Grade A
CELL-012823,BTH-0384,Line_1,Night,VoltIndustries,21.23,0.095,15.04,14.75,4996.0,97.62,None,,Scrap
CELL-000685,BTH-0384,Line_3,Evening,ChemCorp,22.22,0.118,15.06,13.55,4953.0,96.79,None,,Grade B
CELL-002783,BTH-0384,Line_2,Night,LithioMat,,0.116,15.09,14.07,5020.0,96.09,None,,Grade B
CELL-003935,BTH-0384,Line_2,Evening,VoltIndustries,23.66,0.128,14.99,15.05,4995.0,97.25,High Internal Resistance,,Grade A
CELL-014395,BTH-0384,Line_2,Night,LithioMat,21.47,0.109,14.97,13.34,5012.0,97.1,None,,Scrap
CELL-017204,BTH-0384,Line_3,Morning,ChemCorp,22.62,0.131,14.93,14.0,5020.0,97.99,None,,Grade A
CELL-004197,BTH-0384,Line_2,Evening,ChemCorp,22.05,0.148,14.92,13.29,5009.0,97.09,None,,Grade A
CELL-014393,BTH-0384,Line_1,Morning,ChemCorp,23.93,0.119,15.21,14.27,5001.0,97.45,None,,Grade B
CELL-017955,BTH-0384,Line_3,Morning,LithioMat,24.35,0.141,14.96,13.75,5011.0,96.64,None,,Grade A
CELL-015282,BTH-0384,Line_1,Evening,LithioMat,21.13,0.12,15.04,14.54,4959.0,96.29,None,,Grade B
CELL-007116,BTH-0384,Line_3,Evening,LithioMat,24.48,0.148,14.9,13.73,4991.0,98.05,None,,Grade A
CELL-011410,BTH-0384,Line_1,Evening,ChemCorp,22.14,0.121,15.17,14.44,5024.0,96.18,None,,Grade B
CELL-011159,BTH-0384,Line_1,Evening,VoltIndustries,23.01,0.111,14.86,14.44,4997.0,96.65,None,Slight electrolyte spill cleared by tech.,Scrap
CELL-000361,BTH-0385,Line_3,Morning,ChemCorp,27.49,0.159,15.03,13.07,4981.0,98.14,None,,Grade A
CELL-014621,BTH-0385,Line_1,Evening,ChemCorp,22.34,0.112,14.86,14.12,5014.0,96.2,None,,Scrap
CELL-009338,BTH-0385,Line_3,Morning,ChemCorp,24.79,0.128,14.91,13.78,4962.0,97.86,None,,Grade A
CELL-006156,BTH-0385,Line_1,Morning,VoltIndustries,,0.117,15.01,15.34,4940.0,96.1,High Internal Resistance,,Grade B
CELL-011039,BTH-0385,Line_2,Evening,ChemCorp,24.66,0.127,14.95,13.55,5005.0,96.37,None,,Grade A
CELL-006005,BTH-0385,Line_2,Night,ChemCorp,21.78,0.129,14.8,14.36,4962.0,97.5,None,,Grade A
CELL-019821,BTH-0385,Line_1,Night,LithioMat,21.98,0.161,15.07,13.68,5021.0,97.73,None,,Grade A
CELL-013266,BTH-0385,Line_2,Morning,VoltIndustries,25.57,0.103,14.89,15.34,4930.0,96.49,High Internal Resistance,,Scrap
CELL-001677,BTH-0385,Line_1,Evening,LithioMat,23.65,0.087,15.1,13.91,5017.0,98.44,Poor Retention,,Scrap
CELL-017517,BTH-0385,Line_1,Evening,ChemCorp,24.12,0.111,15.12,13.31,5020.0,97.12,None,Routine visual inspection passed.,Scrap
CELL-006309,BTH-0385,Line_3,Night,ChemCorp,19.75,0.125,14.95,13.86,4986.0,96.7,None,,Grade A
CELL-005607,BTH-0385,Line_1,Evening,VoltIndustries,25.88,0.106,14.8,15.87,4854.0,94.53,High Internal Resistance,,Scrap
CELL-003490,BTH-0385,Line_3,Evening,VoltIndustries,23.27,0.125,14.94,14.32,4937.0,98.16,None,,Grade A
CELL-012337,BTH-0385,Line_3,Evening,LithioMat,25.09,0.141,14.98,14.33,4974.0,96.7,None,,Grade A
CELL-000287,BTH-0385,Line_1,Evening,ChemCorp,23.56,0.121,14.96,14.2,4967.0,97.46,None,,Grade B
CELL-000620,BTH-0385,Line_2,Evening,ChemCorp,23.58,0.131,15.09,14.64,5012.0,97.34,None,,Grade A
CELL-007409,BTH-0385,Line_3,Evening,VoltIndustries,23.5,0.136,14.98,14.72,4994.0,96.33,None,,Grade A
CELL-001752,BTH-0385,Line_1,Night,LithioMat,20.45,0.131,14.85,14.65,5016.0,97.5,None,,Grade A
CELL-007225,BTH-0385,Line_2,Night,VoltIndustries,21.96,0.115,15.03,14.11,4997.0,98.32,None,,Grade B
CELL-016382,BTH-0385,Line_1,Evening,VoltIndustries,23.11,0.13,15.1,15.37,4939.0,96.63,High Internal Resistance,,Grade B
CELL-018886,BTH-0385,Line_1,Morning,VoltIndustries,24.62,0.138,15.0,15.34,4902.0,95.97,High Internal Resistance,,Grade B
CELL-013035,BTH-0385,Line_1,Morning,ChemCorp,25.42,0.163,14.9,15.39,4952.0,96.1,High Internal Resistance,,Grade B
CELL-018658,BTH-0385,Line_3,Night,ChemCorp,22.3,0.126,15.05,13.77,4991.0,97.52,None,Standard calibration OK.,Grade A
CELL-009346,BTH-0385,Line_2,Night,ChemCorp,20.55,0.104,15.06,13.37,4978.0,98.23,None,Operator noted irregular machine vibration.,Scrap
CELL-007403,BTH-0385,Line_3,Evening,ChemCorp,22.65,0.145,15.07,13.98,4959.0,96.44,None,,Grade A
CELL-017562,BTH-0385,Line_1,Night,ChemCorp,22.54,0.115,14.91,13.48,5021.0,97.01,None,,Grade B
CELL-004762,BTH-0385,Line_2,Night,ChemCorp,21.54,0.109,15.15,14.15,4971.0,96.75,None,Slight electrolyte spill cleared by tech.,Scrap
CELL-009025,BTH-0385,Line_1,Evening,ChemCorp,23.64,0.129,15.0,13.96,4984.0,96.89,None,,Grade A
CELL-007057,BTH-0385,Line_2,Morning,ChemCorp,26.0,0.13,14.86,12.59,4968.0,96.47,None,,Grade A
CELL-013081,BTH-0385,Line_1,Morning,VoltIndustries,22.35,0.134,14.86,15.23,4989.0,95.93,High Internal Resistance,,Grade B
CELL-000234,BTH-0385,Line_3,Morning,ChemCorp,24.58,0.137,14.94,14.06,4987.0,97.12,None,,Grade A
CELL-016794,BTH-0385,Line_1,Evening,LithioMat,23.7,0.112,14.88,14.9,5021.0,96.43,None,Routine visual inspection passed.,Scrap
CELL-001013,BTH-0385,Line_3,Night,ChemCorp,20.85,0.135,15.06,13.67,5023.0,97.13,None,,Grade A
CELL-010332,BTH-0385,Line_2,Morning,ChemCorp,24.55,0.104,14.99,13.72,4976.0,96.97,None,Laser alignment recalibrated mid-batch.,Scrap
CELL-003003,BTH-0385,Line_2,Morning,ChemCorp,25.28,0.114,15.01,13.39,4950.0,97.84,None,Laser alignment recalibrated mid-batch.,Scrap
CELL-014143,BTH-0385,Line_1,Evening,ChemCorp,22.89,0.11,14.97,13.24,5014.0,97.49,None,Operator noted irregular machine vibration.,Scrap
CELL-010854,BTH-0385,Line_1,Evening,ChemCorp,23.91,0.153,14.93,14.72,4998.0,98.08,None,,Grade A
CELL-019994,BTH-0386,Line_1,Morning,ChemCorp,22.32,0.139,14.98,13.53,5039.0,96.07,None,,Grade A
CELL-012922,BTH-0386,Line_2,Morning,LithioMat,22.38,0.13,14.95,14.47,4978.0,96.78,None,,Grade A
CELL-019390,BTH-0386,Line_3,Evening,LithioMat,23.56,0.149,14.91,14.35,4964.0,98.88,None,,Grade A
CELL-003388,BTH-0386,Line_1,Night,VoltIndustries,20.52,0.134,15.0,14.62,5028.0,96.12,None,,Grade A
CELL-018203,BTH-0386,Line_2,Morning,ChemCorp,25.09,0.112,14.92,14.71,4957.0,96.11,None,,Scrap
CELL-016161,BTH-0386,Line_2,Night,ChemCorp,23.89,0.113,14.97,13.45,4952.0,97.66,None,,Scrap
CELL-012967,BTH-0386,Line_2,Night,LithioMat,21.78,0.116,14.98,13.8,5023.0,96.36,None,,Grade B
CELL-017342,BTH-0386,Line_2,Evening,ChemCorp,24.4,0.149,15.01,14.78,5000.0,96.8,None,,Grade A
CELL-000072,BTH-0386,Line_1,Evening,LithioMat,20.7,0.11,14.89,13.36,4958.0,97.18,None,Ambient temperature warning suppressed.,Scrap
CELL-000028,BTH-0386,Line_2,Night,LithioMat,22.59,0.153,15.02,14.69,5014.0,97.17,None,,Grade A
CELL-016993,BTH-0386,Line_3,Night,VoltIndustries,18.98,0.179,14.97,14.95,5020.0,96.96,None,,Grade A
CELL-007895,BTH-0386,Line_1,Evening,VoltIndustries,24.06,0.128,14.96,15.12,4987.0,95.64,High Internal Resistance,,Grade A
CELL-019436,BTH-0386,Line_1,Night,VoltIndustries,21.86,0.155,15.08,14.51,5043.0,97.62,None,,Grade A
CELL-001758,BTH-0386,Line_1,Evening,ChemCorp,23.72,0.157,14.91,13.22,5007.0,96.09,None,,Grade A
CELL-018513,BTH-0386,Line_3,Night,ChemCorp,22.46,0.122,14.95,14.7,4994.0,96.82,None,,Grade B
CELL-000713,BTH-0386,Line_1,Night,ChemCorp,20.2,0.127,15.01,13.83,4970.0,96.89,None,,Grade A
CELL-007918,BTH-0386,Line_3,Evening,ChemCorp,25.07,0.134,15.06,13.84,4977.0,97.2,None,,Grade A
CELL-006438,BTH-0386,Line_1,Night,VoltIndustries,20.31,0.138,14.9,15.21,4986.0,96.99,High Internal Resistance,Routine visual inspection passed.,Grade B
CELL-011671,BTH-0386,Line_3,Evening,VoltIndustries,23.64,0.144,15.14,14.63,4981.0,96.06,None,,Grade A
CELL-019159,BTH-0386,Line_3,Morning,LithioMat,21.49,0.13,15.06,13.5,5031.0,96.61,None,,Grade A
CELL-015064,BTH-0386,Line_1,Morning,VoltIndustries,24.46,0.162,14.89,14.28,4974.0,95.8,None,,Grade A
CELL-001210,BTH-0386,Line_2,Evening,ChemCorp,24.29,0.12,14.92,14.17,5015.0,96.74,None,,Grade B
CELL-000270,BTH-0386,Line_2,Morning,ChemCorp,21.63,0.104,14.88,13.66,4927.0,97.18,None,,Scrap
CELL-012684,BTH-0386,Line_1,Evening,ChemCorp,25.27,0.153,15.05,13.83,5037.0,95.81,None,,Grade A
CELL-002443,BTH-0386,Line_1,Night,ChemCorp,24.24,0.164,14.86,13.32,4957.0,96.26,None,,Grade A
CELL-007782,BTH-0386,Line_1,Evening,LithioMat,24.11,0.146,14.97,14.81,4990.0,98.7,None,,Grade A
CELL-000504,BTH-0386,Line_3,Morning,LithioMat,25.15,0.142,15.03,14.33,4992.0,97.37,None,,Grade A
CELL-006508,BTH-0386,Line_1,Morning,ChemCorp,25.88,0.11,14.55,15.0,5017.0,96.89,None,,Scrap
CELL-004088,BTH-0386,Line_2,Morning,ChemCorp,28.13,0.129,14.94,13.7,5014.0,97.69,None,,Grade A
CELL-011507,BTH-0386,Line_2,Evening,LithioMat,23.35,0.089,15.14,14.93,4987.0,96.77,Poor Retention,,Scrap
CELL-001597,BTH-0386,Line_3,Morning,LithioMat,23.87,0.126,14.89,14.31,5020.0,95.95,None,,Grade A
CELL-007975,BTH-0386,Line_1,Morning,VoltIndustries,23.06,0.161,14.94,14.29,4980.0,95.77,None,,Grade A
CELL-015278,BTH-0386,Line_2,Morning,ChemCorp,26.16,0.137,14.91,14.63,4986.0,96.81,None,,Grade A
CELL-015227,BTH-0386,Line_2,Night,VoltIndustries,20.61,0.157,15.01,14.55,5015.0,95.9,None,,Grade A
CELL-013762,BTH-0386,Line_1,Morning,ChemCorp,21.92,0.115,14.83,13.48,5021.0,96.35,None,,Grade B
CELL-001362,BTH-0386,Line_1,Morning,ChemCorp,23.69,0.128,15.13,13.4,5004.0,97.42,None,,Grade A
CELL-009986,BTH-0386,Line_2,Night,ChemCorp,22.5,0.159,14.95,13.76,5018.0,96.48,None,,Grade A
CELL-011301,BTH-0386,Line_2,Evening,VoltIndustries,24.81,0.089,14.9,15.13,4983.0,97.93,High Internal Resistance,,Scrap
CELL-005158,BTH-0386,Line_1,Evening,ChemCorp,24.03,0.147,14.95,15.11,4938.0,96.43,High Internal Resistance,,Grade A
CELL-009134,BTH-0386,Line_3,Morning,ChemCorp,27.53,0.118,14.59,15.13,4921.0,97.76,High Internal Resistance,,Grade B
CELL-010862,BTH-0386,Line_1,Evening,LithioMat,23.76,0.15,14.89,14.16,5007.0,96.76,None,,Grade A
CELL-010188,BTH-0386,Line_1,Morning,LithioMat,23.57,0.136,14.92,14.13,4997.0,97.48,None,,Grade A
CELL-013740,BTH-0386,Line_3,Night,ChemCorp,21.51,0.117,14.93,13.58,5010.0,96.71,None,,Grade B
CELL-011461,BTH-0386,Line_3,Night,ChemCorp,20.24,0.159,14.84,13.45,5024.0,96.63,None,,Grade A
CELL-014663,BTH-0386,Line_1,Night,ChemCorp,21.78,0.112,14.99,14.39,4960.0,96.32,None,,Scrap
CELL-011700,BTH-0387,Line_1,Night,VoltIndustries,20.74,0.115,15.09,15.0,5007.0,97.69,None,,Grade B
CELL-004744,BTH-0387,Line_1,Evening,ChemCorp,,0.124,14.91,13.48,4987.0,96.72,None,Standard calibration OK.,Grade B
CELL-015574,BTH-0387,Line_2,Night,LithioMat,23.66,0.142,15.02,13.5,5026.0,97.34,None,,Grade A
CELL-009097,BTH-0387,Line_1,Evening,LithioMat,24.83,0.089,15.21,14.42,4969.0,97.3,Poor Retention,,Scrap
CELL-014092,BTH-0387,Line_3,Morning,LithioMat,24.41,0.147,14.99,13.33,5028.0,97.21,None,,Grade A
CELL-014798,BTH-0387,Line_1,Night,ChemCorp,20.63,0.159,15.05,13.89,4995.0,97.38,None,,Grade A
CELL-007298,BTH-0387,Line_3,Night,VoltIndustries,20.73,0.104,15.0,15.72,4907.0,93.01,High Internal Resistance,,Scrap
CELL-010886,BTH-0387,Line_1,Morning,VoltIndustries,25.29,0.15,14.97,14.94,5007.0,97.03,None,,Grade A
CELL-013272,BTH-0387,Line_3,Morning,ChemCorp,24.29,0.13,15.0,13.71,4993.0,97.97,None,,Grade A
CELL-012802,BTH-0387,Line_2,Evening,ChemCorp,21.5,0.141,15.03,13.29,4983.0,97.25,None,,Grade A
CELL-004047,BTH-0387,Line_2,Morning,ChemCorp,24.4,0.124,14.96,14.76,5033.0,97.34,None,,Grade B
CELL-018985,BTH-0387,Line_3,Night,LithioMat,21.29,0.131,15.07,14.8,4967.0,96.69,None,,Grade A
CELL-006379,BTH-0387,Line_1,Morning,ChemCorp,25.36,0.081,15.11,14.8,4953.0,96.42,Poor Retention,,Scrap
CELL-009701,BTH-0387,Line_3,Evening,ChemCorp,22.22,0.101,15.07,13.81,5009.0,94.97,Poor Retention,,Scrap
CELL-016433,BTH-0387,Line_2,Night,ChemCorp,23.16,0.153,15.03,14.33,4952.0,97.63,None,,Grade A
CELL-008491,BTH-0387,Line_2,Night,LithioMat,20.0,0.126,14.93,14.28,4970.0,97.1,None,,Grade A
CELL-015648,BTH-0387,Line_3,Evening,LithioMat,25.92,0.134,14.73,16.13,4832.0,95.06,High Internal Resistance,,Scrap
CELL-002423,BTH-0387,Line_1,Night,LithioMat,22.64,0.148,15.1,13.9,4986.0,96.56,None,,Grade A
CELL-003285,BTH-0387,Line_3,Evening,VoltIndustries,23.65,0.154,14.91,15.48,4943.0,97.85,High Internal Resistance,,Grade B
CELL-002383,BTH-0387,Line_3,Evening,LithioMat,22.35,0.112,15.05,13.5,5009.0,97.2,None,,Scrap
CELL-005923,BTH-0387,Line_2,Evening,ChemCorp,24.39,0.129,14.98,13.94,4988.0,97.99,None,,Grade A
CELL-006483,BTH-0387,Line_3,Evening,ChemCorp,21.31,0.113,15.2,14.03,4977.0,96.71,None,Ambient temperature warning suppressed.,Scrap
CELL-014501,BTH-0387,Line_1,Night,ChemCorp,23.41,0.124,15.15,12.8,5040.0,97.91,None,,Grade B
CELL-018761,BTH-0387,Line_2,Evening,ChemCorp,21.84,0.142,15.01,13.76,5054.0,96.86,None,,Grade A
CELL-004091,BTH-0387,Line_3,Night,LithioMat,,0.162,14.87,13.69,5003.0,96.91,None,,Grade A
CELL-003108,BTH-0387,Line_2,Morning,ChemCorp,22.78,0.138,14.86,14.09,5025.0,96.52,None,Standard calibration OK.,Grade A
CELL-006087,BTH-0387,Line_3,Morning,ChemCorp,23.23,0.147,14.86,14.08,4993.0,97.78,None,,Grade A
CELL-009752,BTH-0387,Line_1,Morning,ChemCorp,24.41,0.128,14.96,13.89,5063.0,96.72,None,Routine visual inspection passed.,Grade A
CELL-014012,BTH-0387,Line_3,Evening,ChemCorp,23.07,0.108,15.14,13.46,5045.0,96.47,None,,Scrap
CELL-006850,BTH-0387,Line_1,Evening,ChemCorp,25.21,0.113,14.93,12.76,5010.0,97.28,None,,Scrap
CELL-000271,BTH-0387,Line_3,Evening,LithioMat,22.59,0.111,14.99,14.17,4984.0,96.9,None,Slight electrolyte spill cleared by tech.,Scrap
CELL-001299,BTH-0387,Line_1,Night,LithioMat,20.93,0.181,15.05,14.96,4976.0,97.13,None,,Grade A
CELL-009033,BTH-0387,Line_3,Morning,ChemCorp,24.72,0.144,15.08,13.18,4961.0,97.27,None,,Grade A
CELL-014568,BTH-0387,Line_1,Morning,ChemCorp,26.66,0.101,14.77,15.33,4921.0,97.03,High Internal Resistance,,Scrap
CELL-009744,BTH-0387,Line_3,Morning,ChemCorp,25.26,0.125,15.2,14.0,5039.0,96.56,None,Routine visual inspection passed.,Grade A
CELL-011616,BTH-0387,Line_1,Morning,LithioMat,20.85,0.154,14.9,13.09,5008.0,96.81,None,,Grade A
CELL-015263,BTH-0387,Line_1,Night,ChemCorp,21.69,0.121,14.92,14.23,5027.0,97.54,None,,Grade B
CELL-016196,BTH-0387,Line_1,Morning,LithioMat,26.56,0.134,14.8,15.8,4910.0,94.88,High Internal Resistance,,Grade B
CELL-004577,BTH-0387,Line_2,Night,VoltIndustries,20.87,0.097,15.14,14.95,4961.0,97.55,None,,Scrap
CELL-009001,BTH-0387,Line_2,Night,ChemCorp,20.38,0.131,14.94,13.06,5018.0,98.27,None,,Grade A
CELL-016058,BTH-0387,Line_1,Morning,LithioMat,24.14,0.139,14.63,15.83,4809.0,94.2,High Internal Resistance,,Grade B
CELL-006345,BTH-0387,Line_1,Night,LithioMat,22.87,0.09,15.01,13.1,4990.0,96.14,Poor Retention,,Scrap
CELL-011249,BTH-0387,Line_1,Night,ChemCorp,22.25,0.149,14.84,14.02,5031.0,96.04,None,,Grade A
CELL-010362,BTH-0387,Line_3,Evening,VoltIndustries,19.66,0.151,15.02,14.72,5007.0,96.06,None,,Grade A
CELL-018885,BTH-0387,Line_3,Evening,LithioMat,23.77,0.132,14.79,15.36,4943.0,96.89,High Internal Resistance,,Grade B
CELL-013020,BTH-0387,Line_1,Evening,ChemCorp,26.13,0.111,14.46,15.7,4896.0,93.94,High Internal Resistance,,Scrap
CELL-018174,BTH-0387,Line_2,Evening,LithioMat,23.96,0.092,14.93,14.04,5023.0,97.23,None,,Scrap
CELL-002415,BTH-0387,Line_1,Evening,VoltIndustries,24.97,0.138,15.04,13.86,5039.0,95.91,None,,Grade A
CELL-007021,BTH-0387,Line_2,Morning,ChemCorp,24.95,0.132,15.07,13.56,5023.0,96.73,None,,Grade A
CELL-016062,BTH-0387,Line_3,Night,LithioMat,21.64,0.098,15.07,15.03,5003.0,97.51,High Internal Resistance,Ambient temperature warning suppressed.,Scrap
CELL-014656,BTH-0387,Line_2,Morning,VoltIndustries,21.35,0.117,15.18,14.57,5061.0,96.24,None,,Grade B
CELL-004288,BTH-0387,Line_2,Evening,ChemCorp,25.5,0.147,14.74,15.66,4915.0,93.03,High Internal Resistance,,Grade B
CELL-017823,BTH-0387,Line_2,Evening,VoltIndustries,24.77,0.107,14.95,14.72,4961.0,97.19,None,,Scrap
CELL-016754,BTH-0387,Line_3,Night,ChemCorp,21.59,0.111,15.03,14.32,5003.0,97.11,None,,Scrap
CELL-018836,BTH-0387,Line_3,Night,ChemCorp,21.42,0.094,14.97,13.56,4987.0,95.42,None,,Scrap
CELL-005220,BTH-0387,Line_1,Night,ChemCorp,20.82,0.116,14.97,13.62,5004.0,95.58,None,,Grade B
CELL-014703,BTH-0387,Line_2,Morning,ChemCorp,23.3,0.1,15.15,13.92,4991.0,96.61,None,Laser alignment recalibrated mid-batch.,Scrap
CELL-000890,BTH-0387,Line_1,Evening,LithioMat,23.0,0.126,14.89,14.67,4987.0,97.41,None,,Grade A
CELL-005790,BTH-0388,Line_1,Evening,ChemCorp,23.92,0.148,14.81,13.8,4966.0,98.11,None,,Grade A
CELL-000087,BTH-0388,Line_3,Evening,LithioMat,24.36,0.116,14.93,13.94,5030.0,97.37,None,,Grade B
CELL-018727,BTH-0388,Line_3,Evening,VoltIndustries,23.35,0.166,14.98,15.74,4893.0,93.2,High Internal Resistance,,Grade B
CELL-016043,BTH-0388,Line_1,Morning,ChemCorp,25.12,0.133,15.13,13.31,4936.0,95.82,None,,Grade A
CELL-006556,BTH-0388,Line_2,Evening,LithioMat,22.91,0.162,15.12,13.84,4992.0,96.9,None,,Grade A
CELL-010038,BTH-0388,Line_3,Night,VoltIndustries,23.17,0.149,15.0,15.61,4869.0,92.87,High Internal Resistance,,Grade B
CELL-019009,BTH-0388,Line_2,Night,ChemCorp,20.12,0.125,14.99,14.38,5015.0,96.75,None,,Grade A
CELL-011200,BTH-0388,Line_2,Night,LithioMat,23.91,0.106,15.03,13.49,5027.0,97.58,None,,Scrap
CELL-016293,BTH-0388,Line_1,Morning,ChemCorp,,0.119,14.77,14.72,5030.0,97.94,None,,Grade B
CELL-007819,BTH-0388,Line_3,Evening,LithioMat,21.21,0.142,15.09,14.31,4929.0,97.01,None,,Grade A
CELL-000197,BTH-0388,Line_1,Night,ChemCorp,20.99,0.151,14.88,14.21,4983.0,95.68,None,,Grade A
CELL-007472,BTH-0388,Line_1,Morning,ChemCorp,20.67,0.119,14.94,14.37,5024.0,96.19,None,,Grade B
CELL-007044,BTH-0388,Line_2,Morning,VoltIndustries,24.82,0.162,14.88,14.38,5010.0,97.88,None,,Grade A
CELL-002544,BTH-0388,Line_2,Night,ChemCorp,20.15,0.143,14.93,14.67,4988.0,96.39,None,Routine visual inspection passed.,Grade A
CELL-007527,BTH-0388,Line_3,Night,LithioMat,19.66,0.103,15.08,13.86,4953.0,95.8,None,,Scrap
CELL-007604,BTH-0388,Line_3,Evening,LithioMat,24.25,0.147,14.99,13.9,5040.0,98.57,None,,Grade A
CELL-006690,BTH-0388,Line_2,Morning,ChemCorp,22.39,0.11,15.05,13.8,4993.0,98.01,None,,Scrap
CELL-011942,BTH-0388,Line_3,Evening,ChemCorp,21.39,0.116,14.95,14.08,5003.0,97.48,None,,Grade B
